%time,field.left_wheel,field.right_wheel
1304221525268807888,4.86440563202,4.86440563202
1304221525308926105,4.8690404892,4.8690404892
1304221525348772048,4.87107753754,4.87107753754
1304221525388143062,4.94748926163,4.62829637527
1304221525427371025,5.13800811768,5.13800811768
1304221525467247009,4.87406396866,4.71683645248
1304221525507201910,5.03060054779,4.87339448929
1304221525547282934,5.02025461197,5.02025461197
1304221525587282896,4.86580133438,4.86580133438
1304221525635292053,4.19174385071,4.5847196579
1304221525671317100,5.41609191895,5.06666660309
1304221525711251020,4.86719322205,4.86719322205
1304221525751247882,4.87066030502,5.02777862549
1304221525791321992,5.02654409409,5.02654409409
1304221525831235885,4.87141942978,5.34284687042
1304221525871268033,4.86760759354,4.39654874802
1304221525906585931,5.5225982666,5.5225982666
1304221525947220087,4.78403186798,4.78403186798
1304221525987248897,4.86834526062,4.86834526062
1304221526031248092,4.4231262207,4.56580734253
1304221526067240953,5.59208202362,5.41732931137
1304221526107284069,5.03455018997,4.87722063065
1304221526147330999,4.85868883133,4.85868883133
1304221526187361001,4.71334171295,4.8704533577
1304221526227346897,5.02661323547,4.86953163147
1304221526267349004,4.87067508698,4.87067508698
1304221526307359933,4.87279558182,4.7156085968
1304221526347389936,4.86406421661,4.86406421661
1304221526387361049,5.02569437027,4.8686413765
1304221526427323102,4.87439441681,4.87439441681
1304221526467348098,5.02612113953,4.7119884491
1304221526507375001,4.86982536316,4.86982536316
1304221526547386884,5.02197360992,4.86503696442
1304221526587349891,4.87395811081,4.87395811081
1304221526627363920,5.02121782303,4.70739173889
1304221526667404890,5.0248041153,4.86777925491
1304221526707382917,4.87588500977,4.87588500977
1304221526747363090,5.02485513687,4.86782836914
1304221526787369966,5.02874469757,5.02874469757
1304221526827333927,4.86778879166,4.86778879166
1304221526867423057,4.71334695816,5.02757024765
1304221526907357931,4.86971950531,4.86971950531
1304221526947365999,4.86377906799,5.02067518234
1304221526987376928,4.87485122681,4.87485122681
1304221527027393102,4.86639213562,5.02337265015
1304221527067378997,4.71553993225,4.87272453308
1304221527107311010,4.87147140503,5.0286154747
1304221527147362947,4.86214208603,4.86214208603
1304221527187345981,5.0325345993,4.87526798248
1304221527227391004,4.86208677292,4.86208677292
1304221527267384052,4.87280225754,4.87280225754
1304221527307384014,5.02674055099,4.86965465546
1304221527347389936,4.86876344681,4.86876344681
1304221527387415885,4.86953401566,4.86953401566
1304221527427355051,4.7130689621,5.02727365494
1304221527467350006,4.87321472168,4.87321472168
1304221527507366895,4.870054245,4.870054245
1304221527547413110,4.70766305923,4.86458492279
1304221527586493968,4.96524953842,5.12541866302
1304221527635406017,4.50917053223,4.50917053223
1304221527675395965,4.86855316162,5.33970355988
1304221527712004899,5.31922912598,4.80446481705
1304221527747911930,5.0608124733,4.88630151749
1304221527787911891,4.87020111084,4.87020111084
1304221527828707933,4.78628873825,4.94068527222
1304221527867840051,4.95687055588,4.79697132111
1304221527907892942,5.02759408951,4.87048196793
1304221527947988033,4.86958169937,4.86958169937
1304221527987903118,5.02488613129,4.86785840988
1304221528027878999,5.03005409241,4.87286472321
1304221528067970037,4.86942958832,4.86942958832
1304221528108494043,4.79650449753,4.95123052597
1304221528148648023,4.86313152313,4.86313152313
1304221528188703060,4.71062278748,5.02466440201
1304221528228565931,4.87048864365,4.87048864365
1304221528267896890,4.95735502243,4.95735502243
1304221528307986021,4.86932468414,5.02639961243
1304221528347878932,4.87195587158,4.87195587158
1304221528387895107,4.71242141724,5.0265827179
1304221528427964925,4.8691444397,5.02621364594
1304221528467847108,4.87093162537,5.0280585289
1304221528507844924,4.86998987198,4.86998987198
1304221528547419071,4.77228736877,5.09043979645
1304221528587825059,4.81104373932,4.81104373932
1304221528627846002,4.8697052002,4.8697052002
1304221528667928934,4.86963558197,4.86963558197
1304221528707823991,5.02851629257,4.87137508392
1304221528747802972,4.8738284111,4.8738284111
1304221528787909984,5.02264213562,4.86568450928
1304221528828574895,4.77623033524,4.9303021431
1304221528867786884,5.12899875641,4.80843639374
1304221528907851934,4.86900758743,5.02607250214
1304221528947874069,5.02869510651,4.87154817581
1304221528987785100,4.87029695511,5.02740335464
1304221529027873992,5.02626132965,4.8691906929
1304221529067760944,4.87069606781,5.02781534195
1304221529108567953,4.9281463623,4.77414178848
1304221529148636102,4.8717508316,5.02890396118
1304221529187417984,5.18184709549,5.01991462708
1304221529227433919,4.86683320999,5.0238275528
1304221529267369985,5.03113555908,4.87391281128
1304221529307460069,5.0223197937,4.86537265778
1304221529347388029,5.03028678894,4.87309026718
1304221529387433052,5.02153921127,5.02153921127
1304221529427479028,4.86907196045,4.86907196045
1304221529471421957,4.28627347946,4.85777664185
1304221529511457920,5.33997011185,4.86879634857
1304221529547375917,4.89039087296,4.89039087296
1304221529587342977,4.87014102936,4.87014102936
1304221529627501010,4.86295938492,4.86295938492
1304221529667452096,5.02963113785,4.87245512009
1304221529707393884,5.03014421463,5.03014421463
1304221529747437000,4.86319208145,4.86319208145
1304221529787456989,5.02914619446,5.02914619446
1304221529827394008,4.87285280228,4.87285280228
1304221529867460966,5.02233314514,5.02233314514
1304221529907454013,4.87050199509,4.87050199509
1304221529947453975,5.02625322342,4.86918258667
1304221529987374067,4.87265205383,5.02983427048
1304221530027239084,4.88961362839,5.04734325409
1304221530067370891,5.00656890869,4.85011386871
1304221530107420921,4.8637881279,4.8637881279
1304221530159430980,4.10962295532,4.4722366333
1304221530199404954,4.87221193314,5.0293803215
1304221530235410928,5.58458328247,4.88651037216
1304221530271403074,4.88336277008,5.40658044815
1304221530311379909,5.02838563919,4.55697488785
1304221530351439952,4.86722803116,5.33824968338
1304221530387526035,5.57152700424,5.22330665588
1304221530427349090,4.88798475266,4.73030805588
1304221530467483997,5.01255702972,4.85591459274
1304221530507397890,4.8800368309,5.03745746613
1304221530547424077,5.02354097366,4.86655521393
1304221530587316989,5.03175449371,5.03175449371
1304221530627345085,5.02426481247,4.86725616455
1304221530667314052,4.87363147736,5.03084516525
1304221530707309961,4.86760759354,4.86760759354
1304221530747421026,4.86173868179,4.86173868179
1304221530787415981,4.87286758423,5.03005647659
1304221530839426994,4.2290019989,4.59148788452
1304221530867400884,6.28679895401,5.61321353912
1304221530907396078,5.02289247513,4.86592721939
1304221530947458028,5.02745246887,4.87034463882
1304221530987407922,4.87160825729,5.02875709534
1304221531027391910,5.03066253662,4.87345409393
1304221531067317008,4.86869764328,4.86869764328
1304221531107393980,5.01793622971,5.01793622971
1304221531155430078,4.45079755783,4.58170366287
1304221531199428081,4.57000017166,4.85562515259
1304221531239417076,4.87206840515,5.02923202515
1304221531271430015,6.08225727081,5.68985366821
1304221531317585945,4.22421789169,4.76927804947
1304221531349920988,5.43747329712,4.85488653183
1304221531394743919,4.76529359818,4.62513780594
1304221531435703992,4.75497770309,4.90836381912
1304221531472788095,4.74926662445,5.25811672211
1304221531517154932,4.94778156281,4.94778156281
1304221531551976919,5.77761411667,5.41651344299
1304221531589502096,4.6916012764,4.85915851593
1304221531631815910,5.18058013916,4.88454723358
1304221531671889066,4.87272119522,4.87272119522
1304221531711905002,5.0276927948,4.87057733536
1304221531751800060,4.86919593811,4.86919593811
1304221531791898012,5.02619791031,5.02619791031
1304221531832676887,4.77798891068,4.93211746216
1304221531871834993,4.95968198776,4.95968198776
1304221531911643028,4.59068822861,4.59068822861
1304221531951508998,4.7126955986,4.86978578568
1304221531987615108,5.40564584732,5.58002185822
1304221532027525901,5.03341197968,4.8761177063
1304221532067533016,4.87221574783,4.87221574783
1304221532107536077,4.867664814,4.867664814
1304221532154424905,4.29038619995,4.55853509903
1304221532195633888,4.73310661316,4.73310661316
1304221532227554082,6.09467172623,5.50486469269
1304221532267440080,5.02452993393,4.86751317978
1304221532307526111,4.87033891678,4.87033891678
1304221532347523927,4.7121219635,5.026263237
1304221532387489080,5.02530431747,5.02530431747
1304221532427551984,5.02807378769,4.87094640732
1304221532467503070,5.02606630325,5.02606630325
1304221532507492065,4.71147012711,5.02556800842
1304221532547529935,5.02750396729,4.87039470673
1304221532587526082,4.71258878708,5.02676105499
1304221532627541065,4.86872386932,4.86872386932
1304221532667553901,4.87070941925,5.02782917023
1304221532707513093,4.55037498474,5.02110338211
1304221532747555971,4.8739991188,4.8739991188
1304221532787549972,4.86975765228,4.86975765228
1304221532827610969,5.02551603317,4.86846876144
1304221532867634057,4.71308660507,4.87018918991
1304221532907526969,4.8694729805,4.8694729805
1304221532947551965,4.86982774734,4.86982774734
1304221532987531900,4.71199989319,4.86906671524
1304221533027550935,4.87009763718,4.87009763718
1304221533067523956,4.86944389343,4.86944389343
1304221533107539892,5.02593898773,5.02593898773
1304221533147548913,5.02702283859,4.86992835999
1304221533187526941,4.86924743652,5.02631998062
1304221533227535963,5.02620697021,4.86913824081
1304221533267605066,4.86978816986,5.0268778801
1304221533323659896,4.9362616539,4.9362616539
1304221533351630926,4.71382808685,4.93829631805
1304221533387551069,5.06115102768,5.06115102768
1304221533427506923,4.71257781982,4.86966371536
1304221533467504978,4.86874723434,4.86874723434
1304221533507527112,4.87041664124,4.87041664124
1304221533547554016,4.86902666092,4.86902666092
1304221533587560892,4.86917972565,5.0262503624
1304221533627552032,4.86967086792,5.02675676346
1304221533667484998,5.02647066116,4.86939382553
1304221533707545995,4.8642206192,5.02113103867
1304221533747591018,5.02963876724,4.87246274948
1304221533787530899,4.87205934525,4.87205934525
1304221533827702045,4.85663557053,4.85663557053
1304221533867563009,5.03040552139,5.03040552139
1304221533907624959,4.87015867233,5.0272603035
1304221533947602033,5.03018140793,4.87298822403
1304221533987483978,5.02390813828,5.02390813828
1304221534027558088,4.86521673203,4.86521673203
1304221534067662954,5.02498197556,4.86795139313
1304221534107492923,4.87651824951,4.87651824951
1304221534147546052,5.02039766312,4.86351013184
1304221534187660932,5.0246887207,4.86766719818
1304221534227524042,4.87473869324,4.71748924255
1304221534267550945,5.02343940735,4.86645698547
1304221534307610988,4.87261581421,4.87261581421
1304221534347712039,4.86252307892,5.01937866211
1304221534387634992,4.87343931198,4.71623134613
1304221534427637100,4.869784832,4.869784832
1304221534467556953,4.86903238297,4.86903238297
1304221534507525920,4.86907625198,4.86907625198
1304221534547703981,4.86936616898,4.86936616898
1304221534587559938,4.71221113205,4.86928510666
1304221534627619028,4.86661529541,4.86661529541
1304221534667711973,4.87099170685,5.02812051773
1304221534707689046,4.86239480972,4.86239480972
1304221534747534990,5.0404009819,4.88288879395
1304221534787694931,4.86430120468,5.02121400833
1304221534827564954,4.86988306046,4.86988306046
1304221534867572069,4.86926746368,4.71219396591
1304221534907627105,4.87349510193,4.87349510193
1304221534947685956,4.86588954926,4.86588954926
1304221534987566947,4.8694357872,5.02651453018
1304221535027703046,4.8687005043,4.8687005043
1304221535067625045,4.70951128006,5.02347898483
1304221535108697891,4.74445104599,4.8974981308
1304221535147707939,5.0068821907,5.0068821907
1304221535187591075,4.87004089355,5.02713918686
1304221535227557897,4.71369361877,4.87081718445
1304221535267632007,5.02468538284,5.02468538284
1304221535307578086,4.86717605591,4.86717605591
1304221535347522020,4.87377786636,4.87377786636
1304221535387659072,5.02697324753,5.02697324753
1304221535427521944,4.8711066246,4.8711066246
1304221535467626094,4.87013053894,5.02723169327
1304221535507644891,4.86879396439,4.86879396439
1304221535547502040,4.71269893646,5.02687883377
1304221535587522029,5.02617073059,4.86910295486
1304221535627594947,4.86959314346,4.86959314346
1304221535667522907,5.02616930008,4.86910152435
1304221535707515954,4.86987686157,5.02696990967
1304221535747621059,5.02326154709,4.86628484726
1304221535787548065,4.86955308914,4.86955308914
1304221535827534914,5.02633905411,4.86926603317
1304221535867666959,4.86981105804,4.86981105804
1304221535907546043,4.87027168274,4.71316623688
1304221535947535037,4.7129278183,5.0271229744
1304221535987673044,4.8674659729,4.8674659729
1304221536027525901,4.87081956863,5.02794265747
1304221536067539930,4.7122335434,4.86930799484
1304221536107594966,4.86751270294,5.02452898026
1304221536147587060,4.86557912827,4.86557912827
1304221536187527894,5.03222751617,5.03222751617
1304221536227627038,5.0317492485,4.87450695038
1304221536267505884,4.8690123558,5.02607727051
1304221536307537078,4.86585855484,5.02282190323
1304221536347665071,5.02593421936,4.86887359619
1304221536387527942,4.86964035034,4.86964035034
1304221536427530050,4.86914920807,4.86914920807
1304221536467668056,4.86846065521,4.86846065521
1304221536507535934,5.0279955864,4.87087059021
1304221536547538042,4.86941432953,4.86941432953
1304221536587676048,4.86862468719,4.86862468719
1304221536627530097,5.02683210373,4.86974382401
1304221536667546987,5.02695655823,4.71277189255
1304221536707698106,4.86502504349,4.86502504349
1304221536747539043,4.87436008453,4.87436008453
1304221536787535905,5.02637052536,4.71222257614
1304221536827622890,4.86675977707,4.86675977707
1304221536867528915,5.0290222168,4.87186527252
1304221536907555103,4.86945295334,4.86945295334
1304221536947664976,5.02652025223,4.86944150925
1304221536987535953,4.87014722824,5.02724885941
1304221537027509927,4.86857271194,4.86857271194
1304221537067670106,4.86930322647,5.02637767792
1304221537107536077,5.0272192955,4.87011861801
1304221537147536039,4.86982631683,5.02691745758
1304221537187674999,4.86750030518,5.02451610565
1304221537227540016,5.02077293396,4.86387395859
1304221537267540931,4.87439966202,5.03163814545
1304221537307681083,4.87110805511,4.87110805511
1304221537347537994,4.87015390396,5.02725553513
1304221537387536048,5.0270819664,5.0270819664
1304221537427701950,4.70682191849,4.86371564865
1304221537467545986,4.87448883057,5.03173017502
1304221537507298946,4.91339349747,4.91339349747
1304221537551381111,4.41855192184,4.98868751526
1304221537587266921,5.41092252731,4.88728523254
1304221537627268075,5.02663469315,5.02663469315
1304221537667263031,4.86827659607,4.86827659607
1304221537707276105,4.87104654312,4.87104654312
1304221537747292995,5.02321577072,4.8662405014
1304221537787276029,4.871737957,4.871737957
1304221537827266931,5.0274014473,4.71318864822
1304221537867249011,4.86625480652,4.86625480652
1304221537907257080,4.87124156952,4.87124156952
1304221537947240114,5.02571725845,4.86866378784
1304221537987287044,4.86630153656,4.86630153656
1304221538027244091,5.02722406387,4.87012338638
1304221538067230939,4.87084341049,4.87084341049
1304221538107314109,4.86965227127,5.02673768997
1304221538147329092,4.86816930771,5.02520704269
1304221538187315940,5.02784967422,4.87072944641
1304221538227458000,4.84208250046,4.99827861786
1304221538267489910,5.02423429489,4.86722660065
1304221538307552099,5.02529668808,4.86825609207
1304221538347527980,4.86743783951,5.02445173264
1304221538387556076,5.02809143066,4.87096357346
1304221538427509069,4.87066984177,4.87066984177
1304221538467587947,5.02411794662,5.02411794662
1304221538507529973,4.86985778809,4.86985778809
1304221538547504901,5.02936792374,5.02936792374
1304221538587539911,4.86939096451,4.86939096451
1304221538627530097,5.02283382416,4.86587047577
1304221538667490005,4.87473154068,4.87473154068
1304221538707484006,5.02706766129,4.86997175217
1304221538747481107,4.86895561218,4.86895561218
1304221538787480115,5.02708959579,4.869992733
1304221538827486991,4.71216344833,4.71216344833
1304221538867517948,4.86529254913,5.02223730087
1304221538907495021,4.87313222885,4.87313222885
1304221538947525978,4.87025547028,5.0273604393
1304221538987481117,4.86921262741,4.71214151382
1304221539027549028,4.86669397354,5.02368402481
1304221539067514896,4.86881542206,4.86881542206
1304221539107636928,4.86154699326,5.01837110519
1304221539155591964,4.45656776428,4.58764362335
1304221539199598073,4.42612552643,4.99723863602
1304221539227646112,6.27161550522,5.59965658188
1304221539267508983,4.87713241577,4.71980571747
1304221539311517953,4.85458135605,4.85458135605
1304221539351582050,5.02717924118,4.8700799942
1304221539391628980,4.86719417572,4.86719417572
1304221539427593946,4.88950443268,4.88950443268
1304221539467592954,5.02548313141,4.7113904953
1304221539507504940,5.02828454971,5.02828454971
1304221539547544002,4.86892652512,4.86892652512
1304221539587594985,5.02464199066,4.86762189865
1304221539627507925,4.87127780914,5.02841615677
1304221539667505979,5.02662754059,5.02662754059
1304221539707573890,4.8703327179,4.8703327179
1304221539747509002,5.02533721924,5.02533721924
1304221539787590026,4.86898088455,4.86898088455
1304221539827600955,4.86793851852,4.86793851852
1304221539867547988,5.02831363678,5.02831363678
1304221539907541036,4.86696815491,4.86696815491
1304221539947592973,4.87141799927,5.02856063843
1304221539987534046,4.87669086456,4.87669086456
1304221540031327009,4.87813901901,4.87813901901
1304221540067341089,4.88262462616,4.88262462616
1304221540108479022,4.73053741455,4.73053741455
1304221540148555994,4.859126091,5.01587200165
1304221540188699960,5.02313566208,4.86616277695
1304221540227274894,5.03219509125,5.19452381134
1304221540267216920,5.03039836884,4.7159986496
1304221540307300090,4.8698720932,5.02696466446
1304221540347234010,5.02749109268,4.87038230896
1304221540387275934,4.87044095993,4.87044095993
1304221540427299976,4.86976099014,5.0268497467
1304221540467209100,5.02791786194,4.87079572678
1304221540507199048,4.87101268768,4.87101268768
1304221540547277927,5.02635765076,4.86928415298
1304221540587181091,4.87081575394,4.7136926651
1304221540627178907,5.02773141861,5.02773141861
1304221540667229890,5.02978992462,4.87260866165
1304221540707266092,4.87138986588,5.02853107452
1304221540747283935,5.02440929413,4.86739635468
1304221540787297010,4.86791753769,5.02494716644
1304221540828568935,4.70634889603,4.85816669464
1304221540867228031,5.04567718506,5.04567718506
1304221540907284021,5.02782487869,4.87070560455
1304221540947098016,5.19085454941,5.0335559845
1304221540987157106,4.86542844772,4.86542844772
1304221541027081012,5.02692461014,5.02692461014
1304221541068151950,4.90851545334,4.6017332077
1304221541112639904,4.66392087936,4.94658279419
1304221541151413917,5.02691793442,4.86475944519
1304221541195379972,4.42971515656,4.85839700699
1304221541231405019,5.5806427002,4.88306236267
1304221541279354095,4.19379711151,4.32485342026
1304221541311435937,6.07504034042,5.48713350296
1304221541347599983,4.85780620575,5.03129911423
1304221541387572050,5.02251338959,4.86556005478
1304221541427562952,4.71279144287,5.02697706223
1304221541467566967,4.87299108505,5.34457063675
1304221541507574081,4.86728382111,6.4373755455
1304221541547560930,4.86785507202,6.12407588959
1304221541587558031,4.71349096298,4.8706073761
1304221541627573013,4.86861276627,5.02566480637
1304221541667499065,4.87800741196,5.19271755219
1304221541707602977,4.85661649704,5.0132818222
1304221541747637033,4.87397432327,5.03119897842
1304221541787573099,4.86958265305,5.02666568756
1304221541827563047,4.87303781509,5.0302324295
1304221541867575883,4.86567687988,5.02263450623
1304221541907578945,5.02215719223,4.86521482468
1304221541947530984,4.87692975998,4.87692975998
1304221541987567901,4.86564731598,5.02260351181
1304221542027568101,5.02777433395,4.87065649033
1304221542067560911,5.0269203186,4.86982917786
1304221542107539892,4.86777877808,5.02480363846
1304221542147532939,4.87406110764,4.87406110764
1304221542187557935,4.86564302444,4.86564302444
1304221542227514028,4.87301158905,5.03020524979
1304221542269615888,4.62924623489,4.62924623489
1304221542307662010,5.13287591934,5.29845237732
1304221542347590923,4.87113952637,4.87113952637
1304221542387521028,5.02857923508,5.02857923508
1304221542427527904,4.86829137802,4.86829137802
1304221542469901084,4.5888261795,5.03290605545
1304221542508394956,5.07254981995,4.74528837204
1304221542547178983,5.18371963501,5.02172851562
1304221542587737083,4.80858039856,4.80858039856
1304221542627712011,4.87355947495,4.7163476944
1304221542667658090,4.86994075775,4.86994075775
1304221542707645893,4.86982774734,4.71273612976
1304221542747622966,4.86897850037,5.02604198456
1304221542787638902,4.87129259109,4.87129259109
1304221542828612089,4.60249137878,5.06274032593
1304221542867638111,4.99117231369,4.83016681671
1304221542907588958,4.86943244934,4.7123541832
1304221542947633981,4.86905527115,4.86905527115
1304221542987742900,4.71352767944,4.87064552307
1304221543031722068,4.86126899719,4.86126899719
1304221543068654060,4.75348043442,4.75348043442
1304221543107626914,5.64163637161,5.15806770325
1304221543147564888,5.02365732193,5.02365732193
1304221543187594890,4.86785793304,4.86785793304
1304221543224742889,4.74546146393,4.74546146393
1304221543268644094,4.85852575302,5.00142335892
1304221543312585115,4.427069664,4.99830436707
1304221543351615905,5.00653028488,5.00653028488
1304221543388602018,5.26174163818,4.58280754089
1304221543427556991,5.15209531784,4.99109220505
1304221543467609882,4.71763372421,4.71763372421
1304221543507494926,4.86996459961,4.86996459961
1304221543547599077,4.87090826035,4.87090826035
1304221543587594032,4.87011432648,4.87011432648
1304221543627589941,4.86957025528,5.02665281296
1304221543667556047,4.87398052216,4.87398052216
1304221543712613105,4.60170555115,5.02004241943
1304221543751558065,5.00137329102,5.16270780563
1304221543791496038,4.87691068649,4.71959114075
1304221543835520029,4.4237036705,4.99450397491
1304221543875425100,4.8816409111,5.03911352158
1304221543917725086,4.60515975952,4.60515975952
1304221543947364091,5.93468618393,5.51077985764
1304221543999402999,4.10486793518,4.46706199646
1304221544039446115,4.86538171768,5.02232933044
1304221544079449892,5.02552270889,5.02552270889
1304221544115324974,5.42819404602,4.90288496017
1304221544151421070,5.05392026901,4.87964725494
1304221544187390089,5.41014575958,5.58466672897
1304221544225779056,5.23949241638,5.23949241638
1304221544271431922,4.26822662354,4.13054180145
1304221544307308912,5.58224153519,5.40779685974
1304221544355340003,4.05722522736,4.44986009598
1304221544387447118,6.28515434265,5.4995098114
1304221544427305936,4.86893987656,4.86893987656
1304221544471267938,4.43247938156,4.28949594498
1304221544507425069,5.40303277969,5.40303277969
1304221544551278114,4.28598833084,4.42885446548
1304221544595285892,4.42959022522,5.00115060806
1304221544632926940,5.52437877655,5.18956804276
1304221544671288967,5.06350231171,4.73682498932
1304221544711282014,4.86652421951,4.86652421951
1304221544750027894,5.04653978348,5.20933151245
1304221544787302970,5.20331096649,5.20331096649
1304221544831306934,4.56752443314,4.85299444199
1304221544871351003,4.87834835052,4.40625047684
1304221544907277107,5.58697795868,5.23779153824
1304221544947621107,4.8356180191,4.99160575867
1304221544987658023,5.02666187286,4.86957836151
1304221545027621984,4.8694562912,4.8694562912
1304221545067522048,4.86751270294,4.71049642563
1304221545107635021,5.02781152725,4.87069272995
1304221545147618055,4.87066030502,5.02777814865
1304221545187573909,4.86146402359,4.86146402359
1304221545227673053,5.0330619812,4.87577915192
1304221545267673015,4.86973619461,4.86973619461
1304221545323647022,4.93729829788,4.93729829788
1304221545351624965,5.16848516464,4.94376850128
1304221545387566089,4.88146209717,5.05579996109
1304221545435632944,4.45246219635,4.58341693878
1304221545467716932,5.88063144684,5.4885892868
1304221545507534027,4.72456073761,4.88204574585
1304221545547530889,5.02687263489,4.86978292465
1304221545587541103,4.86884069443,4.86884069443
1304221545627542018,4.86966514587,5.02675104141
1304221545667547941,5.02670240402,4.869617939
1304221545707565069,4.86407613754,4.86407613754
1304221545747536897,5.03253364563,4.87526702881
1304221545787533044,4.86917638779,4.86917638779
1304221545827620983,4.86796855927,4.71093702316
1304221545867618083,5.0276722908,4.87055778503
1304221545907524108,4.71209812164,4.86916828156
1304221545947547912,4.86666059494,4.86666059494
1304221545987528085,4.87329864502,4.71609544754
1304221546027549028,5.02591323853,5.02591323853
1304221546067543983,4.86925506592,4.86925506592
1304221546108618021,4.75171375275,4.59843254089
1304221546159420013,4.07889318466,4.69690752029
1304221546199434995,4.87086105347,4.87086105347
1304221546231503963,5.87684011459,5.68094539642
1304221546267175912,4.91159343719,4.91159343719
1304221546307430028,4.8564786911,5.01313924789
1304221546347418069,4.8703918457,4.8703918457
1304221546387398958,4.7115020752,5.0256023407
1304221546427437067,4.86950397491,5.02658510208
1304221546467515945,4.85628032684,4.85628032684
1304221546507441043,5.04060459137,5.04060459137
1304221546547426939,4.86770296097,5.02472543716
1304221546587443113,4.87143802643,4.87143802643
1304221546627408981,4.86896276474,4.86896276474
1304221546667506933,4.86440229416,4.86440229416
1304221546707406044,4.8750333786,4.71777439117
1304221546747412919,4.8688788414,5.02593946457
1304221546787437915,4.86568069458,4.86568069458
1304221546827416896,5.03415107727,4.87683391571
1304221546867427110,4.86629486084,4.86629486084
1304221546907399892,5.02534770966,4.86830568314
1304221546947441101,4.86877346039,5.0258307457
1304221546987438917,5.02608060837,4.86901569366
1304221547027388095,4.87526273727,5.0325293541
1304221547067430019,5.0235915184,5.0235915184
1304221547107328891,5.02922868729,4.87206554413
1304221547147433996,4.86111831665,5.01792860031
1304221547187448978,5.03240203857,5.03240203857
1304221547235498905,3.92260575294,4.44561958313
1304221547275441884,5.50436592102,5.34709835052
1304221547311453104,4.71094560623,4.88542509079
1304221547359379053,4.45185995102,4.45185995102
1304221547391489028,5.4868388176,5.4868388176
1304221547431332111,5.50672292709,4.72004795074
1304221547471497058,4.86405563354,4.86405563354
1304221547507348060,4.89182472229,4.89182472229
1304221547547477006,4.86035823822,4.70357227325
1304221547587460041,5.03667402267,5.03667402267
1304221547627357959,4.8734793663,4.8734793663
1304221547667442083,5.02331733704,4.86633825302
1304221547707442045,4.8695731163,4.71249008179
1304221547747337102,5.02438163757,4.86736965179
1304221547791429042,4.42725849152,4.42725849152
1304221547836033105,4.93339776993,5.21530580521
1304221547879230022,4.36263942719,4.50806093216
1304221547911195039,5.49823474884,4.90913820267
1304221547951296091,4.85959386826,5.32987737656
1304221547991303920,4.86853265762,5.02558231354
1304221548039212942,4.33017158508,4.46138906479
1304221548079200029,4.86911439896,5.02618265152
1304221548115185976,5.5828576088,5.40839290619
1304221548151196956,4.88817214966,5.06274938583
1304221548191183090,5.49627780914,4.86813163757
1304221548231205940,4.39225101471,4.86284923553
1304221548279217004,4.4535112381,4.32252550125
1304221548311224937,5.49877882004,5.49877882004
1304221548351063966,5.0344080925,4.40510702133
1304221548387088060,5.57570362091,5.40146303177
1304221548429475069,4.58792304993,5.03191518784
1304221548471052885,4.84620809555,4.69476413727
1304221548507873058,5.29342794418,4.9519162178
1304221548547836065,4.87285089493,5.03003931046
1304221548587887048,4.70579719543,4.86265707016
1304221548627846956,4.87460851669,5.03185415268
1304221548672660112,4.76672124863,4.90691900253
1304221548712024927,5.10808420181,4.94845676422
1304221548755326986,4.20700502396,4.49714326859
1304221548787358045,5.88503837585,5.49270248413
1304221548827337980,4.88122034073,4.88122034073
1304221548867253065,4.86539983749,4.86539983749
1304221548907265901,4.86934566498,5.0264210701
1304221548947252035,4.86816644669,4.86816644669
1304221548991265058,4.42746305466,4.57028436661
1304221549030508041,5.11928129196,4.95930337906
1304221549067433118,5.29552221298,5.12469911575
1304221549108675003,4.8752822876,4.8752822876
1304221549147403955,5.02889299393,5.02889299393
1304221549191387891,4.5719704628,4.42909669876
1304221549230911016,4.91609621048,4.91609621048
1304221549268215894,5.21115207672,5.21115207672
1304221549307169914,5.02167606354,5.18366575241
1304221549347279071,5.00214719772,4.68951272964
1304221549387264013,4.86838102341,5.18246984482
1304221549427275896,4.86832094193,4.86832094193
1304221549467242002,4.87067461014,4.87067461014
1304221549507253885,4.70900392532,4.70900392532
1304221549547202110,5.02913331985,4.87197303772
1304221549587249040,4.8703379631,4.71323013306
1304221549631264925,4.56951808929,4.56951808929
1304221549671930074,4.95264959335,5.26219034195
1304221549707279920,5.50050592422,4.96819877625
1304221549751214981,4.5695271492,4.5695271492
1304221549791409015,4.86239767075,5.33295249939
1304221549827258110,5.24239635468,5.06764984131
1304221549867238044,5.02965211868,4.87247562408
1304221549907260894,4.71124458313,5.0253276825
1304221549947246074,4.8707690239,4.8707690239
1304221549987257003,4.86635065079,5.0233297348
1304221550027271986,4.87131547928,4.87131547928
1304221550067261934,4.87101507187,4.87101507187
1304221550107397079,5.02279996872,4.70887470245
1304221550147324085,4.8724360466,4.8724360466
1304221550187378883,5.02674913406,5.02674913406
1304221550227819919,4.95770978928,4.80278158188
1304221550271239995,4.48001003265,4.48001003265
1304221550307260036,5.58619880676,5.41162967682
1304221550347265005,4.86889982224,5.02596139908
1304221550387270927,4.86865329742,4.86865329742
1304221550427259922,4.87087535858,4.87087535858
1304221550467261075,4.8693151474,5.02639007568
1304221550507260084,4.86817312241,4.86817312241
1304221550547254085,4.87105512619,4.87105512619
1304221550587331056,5.02394771576,4.86694955826
1304221550627258062,4.87076568604,5.02788686752
1304221550667256116,4.87034702301,5.0274553299
